uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,cases,date
PE,25,549.5,95.975,129.95,183,302,1011.75,1855.1000000000001,2894.2,3871.0499999999993,1114,2024-03-24
PE,26,578.5,110.97500000000001,146,202,332,1076.25,1898.3000000000004,2873.4499999999994,3746.149999999994,1458,2024-03-31
PE,27,624,114,155,216,364.75,1073.25,1969.4000000000005,2924.05,4058,1185,2024-04-07
PE,28,662.5,118.95000000000002,155.85000000000002,220,374,1225,2236.2000000000003,3322.1,4519.025,1281,2024-04-14
PE,29,676.5,128.975,169.95,229.8,382.75,1222,2288.0000000000036,3297.3999999999987,4351.249999999998,1018,2024-04-21
PE,30,702.5,135,183,243.9,411,1299,2341.6000000000004,3576.1,4956.2249999999985,936,2024-04-28
PE,31,726.5,139.975,182.95000000000002,253.9,429.75,1347.75,2523.300000000002,3442.1499999999996,4891.574999999992,863,2024-05-05
PE,32,746,140.975,180.95,255.8,425.75,1333.5,2310.800000000002,3430.949999999999,4817.3249999999925,840,2024-05-12
PE,33,730.5,138.77500000000003,186.95000000000002,259,416,1328.75,2316.1000000000004,3391.7,5006.199999999977,806,2024-05-19
PE,34,680.5,136.975,178,232.8,393,1258.25,2291.9000000000015,3305.0499999999997,4307.149999999999,670,2024-05-26
PE,35,665.5,127,161.95,224.9,380.75,1285,2275.1000000000004,3203.1000000000004,4154.124999999999,672,2024-06-02
PE,36,647,124.975,155.95,212,377.5,1184.5,2205.600000000001,3094.05,4278.399999999992,643,2024-06-09
PE,37,627.5,122.95000000000002,155.95,224,355.75,1116,2064.3,2925.0499999999997,4220.124999999994,715,2024-06-16
PE,38,587.5,104,142,198.9,330,1092,1982.5000000000007,2960.0999999999995,4076.075,575,2024-06-23
PE,39,535.5,91,127,174,299,991,1858.400000000002,2675.6499999999987,3549,595,2024-06-30
PE,40,510.5,95.975,127.9,178,287.75,930.5,1693.2000000000003,2644.6499999999996,3551.0499999999993,437,2024-07-07
PE,41,481.5,81,108.95,155,265.75,871.25,1652.6000000000008,2408.45,3776.0999999999995,577,2024-07-14
PE,42,444,71.975,102.95,138.9,235,831.25,1551.2000000000003,2229.2499999999995,3187.6249999999964,420,2024-07-21
PE,43,431.5,73,98,133.9,229,841,1485.5000000000007,2271.3999999999996,3285,303,2024-07-28
PE,44,399.5,72.975,96,132,219.75,750.25,1376.2000000000003,2040.6999999999994,2907.0499999999993,308,2024-08-04
PE,45,388.5,63,83,122.9,208,718,1314.9000000000012,1981.999999999999,2718,297,2024-08-11
PE,46,365,63.975,84,115.9,201.75,692,1336.3000000000004,1971.3499999999997,2747,329,2024-08-18
PE,47,353,58,78.95,107,187,669,1201.1000000000001,1811.1,2547.5749999999916,245,2024-08-25
PE,48,329,51.975,70,101,179.75,613,1187.9000000000012,1787.05,2483.724999999996,310,2024-09-01
PE,49,321,52,70,93.9,165,609.5,1177.2000000000003,1804.05,2373.1749999999993,297,2024-09-08
PE,50,301,49,66.95,93,164,568,1113.3000000000004,1633.2499999999998,2263.5999999999967,321,2024-09-15
PE,51,302.5,48,67,95,165,547.5,1089.3000000000004,1655.1999999999998,2253.224999999999,267,2024-09-22
PE,52,294.5,51.975,65,91,157,545,1072.3000000000004,1634.4999999999995,2189.05,234,2024-09-29
PI,1,19,3,4,6,11,33,53,76.04999999999995,105.02499999999986,22,2023-10-08
PI,2,17,3,4,6,10,32,54,72,95.04999999999973,29,2023-10-15
PI,3,17,3,4,6,10,29,48,66,87.02499999999986,25,2023-10-22
PI,4,16,2,4,5,9,28,49,71,93,14,2023-10-29
PI,5,16,2,4,5,9.75,29,48,71.04999999999995,97,24,2023-11-05
PI,6,17,2,4,5,10,31,52,71,104.02499999999986,26,2023-11-12
PI,7,18,2,4,6,10,33,54,73.04999999999995,97,26,2023-11-19
PI,8,19,3,4,6,11,33,57,80.04999999999995,108.02499999999986,25,2023-11-26
PI,9,20,3,4,6,12,35,58,80.04999999999995,114.02499999999986,30,2023-12-03
PI,10,21,3,5,6.900000000000006,12,38,64.10000000000014,90,124.02499999999986,30,2023-12-10
PI,11,23,4,6,7.900000000000006,13,42,69,90,118,24,2023-12-17
PI,12,27,5,7,9,15,48,78,106.09999999999991,151.02499999999986,25,2023-12-24
PI,13,31,6,8,11,18,53,92,132.0999999999999,187.09999999999945,88,2023-12-31
PI,14,40,7,10,13,23,69,113,161.04999999999995,224.0749999999996,137,2024-01-07
PI,15,48,10,13,18,29,83.25,133,182.0999999999999,241.02499999999986,97,2024-01-14
PI,16,59,12,17,22,34,98,159,221,280.0749999999996,111,2024-01-21
PI,17,71,15.975000000000001,20,27,44,117,189,255.14999999999986,336.2749999999985,203,2024-01-28
PI,18,82,20,24,32,51,137,218.10000000000014,295,406.09999999999945,321,2024-02-04
PI,19,96,23,29,38,60.75,156,238,339.0999999999999,463.0749999999996,436,2024-02-11
PI,20,110,26,34,45,67,175,276.10000000000014,399.1999999999998,563.0499999999997,681,2024-02-18
PI,21,124,31,40,52,79,199,326,454.2499999999998,621.2999999999984,675,2024-02-25
PI,22,148,36.975,46,60,89,243.25,379.2000000000003,505.14999999999986,691.1249999999993,817,2024-03-03
PI,23,169,40,50,70,109,273.25,429.10000000000014,548.0999999999999,730,848,2024-03-10
PI,24,195,53,65,84,127,316.25,486.10000000000014,703.0999999999999,976.2749999999985,777,2024-03-17
PI,25,223,58,74,95,144.75,362,575.1000000000001,780.0999999999999,1088.0999999999995,616,2024-03-24
PI,26,249,64.975,80,102,154,397.25,622,869.0999999999999,1174.174999999999,814,2024-03-31
PI,27,278,75,93.95,118.9,177,439.25,699.1000000000001,948.0999999999999,1223.2999999999984,736,2024-04-07
PI,28,297,78.97500000000001,98,126,188,464,741.700000000001,983.05,1271,738,2024-04-14
PI,29,304,74,95.95,125,195,478,775.1000000000001,1082.1999999999998,1445.0999999999995,674,2024-04-21
PI,30,307.5,86.97500000000001,105,133,198,484,754.3000000000004,993.0999999999999,1377.6749999999963,541,2024-04-28
PI,31,301,88,105.95,132,195,482,769.6000000000008,1074.1999999999998,1419.6249999999966,601,2024-05-05
PI,32,292,81.975,101,128.9,193,460.25,713,959.05,1251.899999999995,673,2024-05-12
PI,33,283,79,96,125,179,434.25,693.3000000000004,921.5999999999995,1292.4249999999977,620,2024-05-19
PI,34,240,65.975,84,107,160,378,590.3000000000004,826.05,1052.4249999999977,497,2024-05-26
PI,35,224,59,72,95.9,141.75,352.25,547,721.2999999999997,982.2999999999984,527,2024-06-02
PI,36,201,54,68.95,85.9,125,310.5,488,678.05,936.0499999999997,430,2024-06-09
PI,37,176,44,59,76,113,279.25,435.2000000000003,580.05,784.0999999999995,313,2024-06-16
PI,38,153.5,42,53.95,67,100,247.25,382.2000000000003,521.1499999999999,730.1999999999989,201,2024-06-23
PI,39,135,36,45,58.900000000000006,86,216.25,349.2000000000003,471.04999999999995,603.2749999999985,193,2024-06-30
PI,40,121.5,31.975,40,51,76,191.25,309,401.0999999999999,550.0499999999997,185,2024-07-07
PI,41,108.5,27,35,46,68,172,278.2000000000003,388.04999999999995,514.0499999999997,194,2024-07-14
PI,42,95,23,29,39,60,155,253,353.04999999999995,523.1499999999992,160,2024-07-21
PI,43,85,20,26,36,52,141,235,335.14999999999986,451.2249999999988,118,2024-07-28
PI,44,74,18,23,30.900000000000006,48,123.25,199,274.04999999999995,396.02499999999986,104,2024-08-04
PI,45,66,16,20,26,40,108,180,246.0999999999999,327.09999999999945,77,2024-08-11
PI,46,56,13,16,22,34,93,159,223.04999999999995,329,80,2024-08-18
PI,47,45,11,13,18,28,79,132,180.04999999999995,245.02499999999986,73,2024-08-25
PI,48,38,8,11,14,23,65.25,108,163,219.09999999999945,58,2024-09-01
PI,49,32,7,9,13,20,54,86.10000000000014,128.04999999999995,177.0749999999996,41,2024-09-08
PI,50,28,5,7,10,16,47,79,115,162,33,2024-09-15
PI,51,24,5,6,9,14,40.25,64,92,136.02499999999986,26,2024-09-22
PI,52,21,3,5,7,12,35,60,85.04999999999995,117.07499999999959,39,2024-09-29
PR,1,186,19,27,42,85,414,917.9000000000012,1520.5999999999995,2297.674999999991,529,2023-10-08
PR,2,209,23,34,49.900000000000006,95,453.25,948.2000000000003,1499.2999999999997,2644.79999999999,665,2023-10-15
PR,3,215,23,33.95,52,100,471,1113,1713.049999999999,2969.5999999999967,586,2023-10-22
PR,4,240,30,41.95,61,115,570,1239.5000000000007,2043.3499999999988,3234,676,2023-10-29
PR,5,275,30,42.95,70.9,133,589.5,1359.1000000000001,2139.1,3252.574999999991,1027,2023-11-05
PR,6,308,35,49,72,143,651,1451.1000000000001,2416.2,3557.4749999999976,1078,2023-11-12
PR,7,326.5,37,54.95,86.9,161,749.25,1602.6000000000035,2634.25,4014.749999999996,1397,2023-11-19
PR,8,362,45,62,91,182,814,1801.5000000000007,2957.8999999999987,5082.724999999997,1473,2023-11-26
PR,9,418,44.975,65.95,105,206.75,826,1845.400000000002,3007.9499999999994,4549.324999999999,2042,2023-12-03
PR,10,448.5,50.975,74,111,216,991.25,2059.9000000000015,3445.949999999998,5502.524999999992,3172,2023-12-10
PR,11,473,51,81.95,123.9,234,1003.5,2294.4000000000033,4068.25,6396.9999999999945,2582,2023-12-17
PR,12,529,64.975,91,139,259.75,1188,2556.800000000001,3919.7499999999995,6707.274999999998,2699,2023-12-24
PR,13,617.5,73.95,108,164.9,312,1285.25,2968.600000000001,4663.099999999998,7287.924999999973,5545,2023-12-31
PR,14,745,82,116,177,351,1644,3445.0000000000014,5504.1,8459.549999999987,7157,2024-01-07
PR,15,866.5,97.975,142.95000000000002,225,428,1971,4152.800000000001,6611.199999999999,12032.199999999983,9853,2024-01-14
PR,16,1074.5,123.875,191.95,269,511,2421.25,5156.200000000007,8434.499999999998,13444.124999999989,12069,2024-01-21
PR,17,1346,160,218.85000000000002,325.8,652.5,2905,6356.4000000000005,9805.599999999993,15146.649999999965,12503,2024-01-28
PR,18,1529.5,171.9,255.95,372.9,710.75,3389.5,7254.600000000001,11979.499999999998,17816.299999999894,15589,2024-02-04
PR,19,1824,211.9,281,442,892.75,3865,8284.900000000003,13726.749999999996,23650.499999999985,20877,2024-02-11
PR,20,2150.5,253.97500000000002,357.70000000000005,552.9,1047.75,4676,9816.800000000007,15730.049999999977,27622.499999999985,25328,2024-02-18
PR,21,2431.5,303.9,411.9,614,1133.75,5162.75,11854.400000000012,17514.199999999993,29275.274999999987,27235,2024-02-25
PR,22,2715.5,333.70000000000005,479,666,1260.5,5709.75,12668.800000000003,19474.149999999998,34248.47499999988,33358,2024-03-03
PR,23,3012,376,502.90000000000003,771.8,1458.5,6237.5,13245.600000000008,22373.149999999998,34490.77499999998,38947,2024-03-10
PR,24,3306.5,354,508.95,822.9000000000001,1539.5,6983.5,14638.2,23861.85,37509.49999999992,44527,2024-03-17
PR,25,3425,369.97499999999997,562.6500000000001,865.9,1640.5,7254.25,15368.700000000004,26150.899999999998,44847.34999999999,42983,2024-03-24
PR,26,3477,406.92499999999995,597.6500000000001,853,1671,7696.25,17925.200000000004,29790.349999999995,44959.374999999935,47183,2024-03-31
PR,27,3576.5,408,605.8000000000001,876.8,1717.5,7997.5,16417.600000000002,29431.79999999998,47750.99999999987,45933,2024-04-07
PR,28,3503,413.875,581.95,846.6000000000001,1637,7501,16644.700000000008,25331.04999999999,38349.475,45158,2024-04-14
PR,29,3338.5,379.85,516.75,799,1594.5,7115,14413.000000000005,23857.549999999992,38439.349999999955,35458,2024-04-21
PR,30,2992,341.95000000000005,482.70000000000005,722.8000000000001,1451,6166.75,13412.600000000024,20877.5,30168.94999999995,37950,2024-04-28
PR,31,2443.5,309,436.75,606.7,1197.75,5101.75,11437.100000000011,19103.049999999996,32118.499999999953,40183,2024-05-05
PR,32,1976.5,241.975,335,504.9,918.75,4120.5,9099.500000000007,16322.099999999997,24701.324999999993,33762,2024-05-12
PR,33,1521,196,264.95,381,729,3302.75,7111,12681.849999999995,19487.974999999984,21564,2024-05-19
PR,34,1180.5,139.975,207.95,307,574.75,2644.75,5434.000000000001,8371.249999999998,14160.274999999998,12512,2024-05-26
PR,35,965,101.9,154.95000000000002,225.8,442,1977.25,4268.700000000001,7013.0999999999995,10483.524999999981,7810,2024-06-02
PR,36,713,81,114,174.9,343.75,1523.75,3179.0000000000027,5325.999999999998,8344.074999999999,8434,2024-06-09
PR,37,526,57.975,83,140,247.75,1140,2477.4000000000005,4428.699999999999,6430.199999999993,6874,2024-06-16
PR,38,411.5,50.975,70,105.9,199,903.25,1905.5000000000007,3231.899999999997,5054.524999999986,4288,2024-06-23
PR,39,326,40.975,60.95,86.9,159,672,1541.2000000000003,2532.6499999999996,3827.82499999999,2680,2024-06-30
PR,40,258.5,33,48,68,131,536.25,1214.4000000000005,2235.999999999999,3610.299999999993,1343,2024-07-07
PR,41,220,24,34.95,51,104,478,965.1000000000015,1642.6999999999994,2656.749999999996,1081,2024-07-14
PR,42,178.5,21,28,46,86,405.25,863.1000000000001,1433.1,2252.4499999999916,1141,2024-07-21
PR,43,148.5,18,27,38.900000000000006,73,338,690.2000000000003,1159.1499999999999,1880.3999999999978,907,2024-07-28
PR,44,140.5,15,24,34,64,300,667.4000000000005,1048.7499999999993,1646.2499999999932,707,2024-08-04
PR,45,128,15,20,31,61,283.75,634.2000000000003,1075.1999999999998,1732.0249999999999,527,2024-08-11
PR,46,127,14.975000000000001,20.950000000000003,31.900000000000006,60,277.25,588.1000000000001,983.6499999999994,1458.7749999999958,533,2024-08-18
PR,47,122,15,21,32,61,272.25,557.3000000000004,959.5999999999995,1651.899999999995,417,2024-08-25
PR,48,120.5,14,20,29,59,264,636.2000000000003,1075.5999999999995,1750.5249999999971,506,2024-09-01
PR,49,133.5,16,22,33.900000000000006,62.75,293,598.1000000000001,978.1999999999998,1731.199999999999,555,2024-09-08
PR,50,135,17,24,36,65,314.25,650.3000000000004,1022.6499999999994,1875.299999999993,500,2024-09-15
PR,51,149,16,23,36,73.75,339,700.1000000000001,1168.5499999999995,2040.5999999999967,551,2024-09-22
PR,52,168,18,26,39.900000000000006,79,361.75,766.2000000000003,1354.1499999999999,1967.1499999999992,544,2024-09-29
RJ,1,69,3,6,11.900000000000006,28,144,318.8000000000011,592.05,902.6249999999911,351,2023-10-08
RJ,2,74,4,7,12,30,166,330.10000000000014,543.0999999999999,880.0499999999997,451,2023-10-15
RJ,3,73,4,7,13,30,179,360,554.0999999999999,841.9999999999945,470,2023-10-22
RJ,4,84,4,8,14,33.75,189,394.10000000000014,598.05,1051.3249999999982,519,2023-10-29
RJ,5,88,6,10,16.900000000000006,36.75,205,450.40000000000055,713.3499999999997,1346.0749999999996,734,2023-11-05
RJ,6,98,5,10,17,41,230,482.10000000000014,774.0999999999999,1176.199999999999,730,2023-11-12
RJ,7,104.5,6,10,18,44,237,495.10000000000014,825.1499999999999,1366.0749999999996,1094,2023-11-19
RJ,8,114,6,12,20,49.75,281.25,549.1000000000001,886.049999999999,1431.0249999999999,1236,2023-11-26
RJ,9,129.5,7,13,21,54,294.25,608.1000000000001,1032.1499999999999,1549.2499999999986,1533,2023-12-03
RJ,10,143,8,14,25,58,315.25,699.4000000000005,1126.2999999999997,1814.2499999999986,1863,2023-12-10
RJ,11,153,9,15,27,65.75,342,751.3000000000004,1271.05,1745.0749999999996,1513,2023-12-17
RJ,12,166,10,15.950000000000003,29,69,395,860.2000000000003,1390.3499999999997,2110.1999999999825,1821,2023-12-24
RJ,13,183.5,11,18,32,76,426,949.6000000000008,1489.6499999999994,2222.349999999987,4432,2023-12-31
RJ,14,223.5,15,22,40,95,505.25,1042.1000000000001,1688.1,2363.699999999996,5147,2024-01-07
RJ,15,237.5,16,25.950000000000003,44,97,558.25,1167.3000000000004,1928.1499999999999,3107.474999999997,7409,2024-01-14
RJ,16,261,15,27.950000000000003,44,108.75,607.75,1275.5000000000007,1921.7499999999993,2886.699999999996,9524,2024-01-21
RJ,17,281.5,16,30.950000000000003,56,122.75,641.5,1345.1000000000001,2223.8499999999985,3315.0749999999994,12489,2024-01-28
RJ,18,310.5,17,29,55,127,721.25,1472.4000000000005,2259.8999999999996,3779.474999999997,17780,2024-02-04
RJ,19,329.5,22,35,61,137,747.25,1607,2600.4999999999995,3705.67499999998,24277,2024-02-11
RJ,20,344.5,24,37,62,142,814.25,1793.4000000000005,2757.2999999999993,4116.124999999988,28482,2024-02-18
RJ,21,362,22,37,63.900000000000006,158,833.75,1910.5000000000007,3053.699999999999,4496.574999999985,27774,2024-02-25
RJ,22,390,30.975,48,76,172.75,935.25,2078.500000000001,3341.5999999999995,5126.124999999999,25296,2024-03-03
RJ,23,454,27,50,88,192,998,2126.7000000000007,3527.3999999999987,5439.049999999999,22979,2024-03-10
RJ,24,487,29,48,82,190,1069.25,2231.2000000000003,3837.699999999998,5960.624999999991,18686,2024-03-17
RJ,25,514.5,33,54.95,89,212,1119.25,2347.400000000002,3830.8499999999995,5905.999999999989,12834,2024-03-24
RJ,26,535.5,38.975,58,100,214.75,1234,2548.600000000001,4094.2499999999986,6497.074999999994,15220,2024-03-31
RJ,27,549,37,60,102,238,1234.5,2726.700000000002,4252.0999999999985,6863.499999999991,12581,2024-04-07
RJ,28,555,33,57,98.80000000000001,241.5,1339,2723.2000000000007,4440.2,6589.324999999999,10197,2024-04-14
RJ,29,552,33,52.95,96,235.75,1360.75,2938,4308.2,7321.574999999992,8244,2024-04-21
RJ,30,523.5,32.975,52,89,218.75,1193.25,2697.1000000000013,4406.199999999999,7106.724999999979,7996,2024-04-28
RJ,31,516,30.975,52.95,96.9,225.5,1141.5,2472.600000000001,4130.15,5991.024999999989,7266,2024-05-05
RJ,32,461,23.975,44.95,78,196,1070.75,2381.2,3822.449999999998,6665.499999999997,5873,2024-05-12
RJ,33,432.5,27,50,77.9,177,986.75,2017.4000000000005,3500.1,5240.724999999996,4986,2024-05-19
RJ,34,364,24.975,38,66,158.75,837,1853.200000000003,3142.8499999999995,4842.499999999986,2957,2024-05-26
RJ,35,329.5,19,35,62.900000000000006,140,752.25,1600.1000000000001,2557.449999999999,3843.0249999999833,2615,2024-06-02
RJ,36,279,17,28,49,121,639.5,1307.1000000000001,2241.299999999999,3382.4499999999866,2149,2024-06-09
RJ,37,244.5,13.975000000000001,23,44,103,549.5,1194.2000000000003,1996.1999999999998,3094.3749999999927,1728,2024-06-16
RJ,38,202.5,12,20,35,90.75,438,952.2000000000003,1534.6499999999994,2573.2749999999874,1409,2024-06-23
RJ,39,174,12,18,28.900000000000006,72,393.25,831,1344.05,2200.4999999999973,1187,2024-06-30
RJ,40,148,9,14,26,65,345.25,727.6000000000008,1305.4999999999995,1958.199999999999,870,2024-07-07
RJ,41,129.5,8,14,22,52,296.25,646,1033,1718.8499999999954,878,2024-07-14
RJ,42,117,8,11,20,49,252.25,549.3000000000004,907.9999999999991,1554.5249999999971,742,2024-07-21
RJ,43,96,5,10,17,41,221.25,476,794.0999999999999,1299.0249999999944,685,2024-07-28
RJ,44,88,4,8.950000000000003,15,38,197,435.10000000000014,702.6499999999994,1107.2749999999985,570,2024-08-04
RJ,45,79,5,8,15,33,178,387.10000000000014,609.05,999.2249999999933,482,2024-08-11
RJ,46,72,3,7,13,30,168,348.3000000000004,571.05,911.3249999999982,507,2024-08-18
RJ,47,68,4,7,12,28,151.25,306.2000000000003,500.14999999999986,879.0499999999997,432,2024-08-25
RJ,48,62,4,6,10,26,140.25,317,506.14999999999986,872.8249999999955,521,2024-09-01
RJ,49,61,3,6,10,26,142,302.10000000000014,492.04999999999995,736.1999999999989,584,2024-09-08
RJ,50,62,3,7,10,25,138,281,486.04999999999995,861.0249999999999,425,2024-09-15
RJ,51,65,3,6,11,27,142,306.10000000000014,516,813.2499999999986,404,2024-09-22
RJ,52,66,3,6,10,26,146,321.10000000000014,514.1999999999998,788,368,2024-09-29
RN,1,118,14,20,31,60,239.25,466,678.0999999999999,1037.4499999999975,91,2023-10-08
RN,2,110,12,19,27.900000000000006,55,225,405.3000000000004,610.0999999999999,929.5999999999967,97,2023-10-15
RN,3,97,12,19,26,50,208,387.2000000000003,555.05,767.3249999999982,81,2023-10-22
RN,4,92,12,16,23,45,185,364.10000000000014,525.0999999999999,729.0499999999997,137,2023-10-29
RN,5,86,10,14,22,42,177.25,318,460.0999999999999,709.0749999999996,126,2023-11-05
RN,6,80,10,14,21,40,165.25,340.10000000000014,482.04999999999995,664.0249999999999,124,2023-11-12
RN,7,78,9,13,20,39,154,296,437.04999999999995,647.0499999999997,149,2023-11-19
RN,8,74,8.975000000000001,12,18.900000000000006,37,151,306,451.04999999999995,664.2749999999985,104,2023-11-26
RN,9,73,8,12,18,36.75,152.25,295.10000000000014,476,710.0499999999997,131,2023-12-03
RN,10,76,8,12,18.900000000000006,38,159.25,308.3000000000004,445.14999999999986,604.4749999999974,139,2023-12-10
RN,11,76,8,13,19,39,167,318,464.04999999999995,694.0749999999996,148,2023-12-17
RN,12,86,10,15,22,43,175,343.2000000000003,534.05,753.1249999999993,61,2023-12-24
RN,13,97.5,10.975000000000001,15,23,46.75,202.25,402.10000000000014,625.05,894.1499999999992,135,2023-12-31
RN,14,116.5,12,19,28,55,237,468.70000000000095,755,1088.0749999999996,122,2024-01-07
RN,15,134,16,23.950000000000003,36,67,271.25,522.1000000000001,817,1114.0499999999997,146,2024-01-14
RN,16,152,18,28,40,75,331.5,699.1000000000001,989.05,1408.2749999999985,139,2024-01-21
RN,17,190.5,21.975,32,48,92,386.5,821,1211.1,1693.5249999999971,164,2024-01-28
RN,18,207,24.975,35.95,54,105.75,464,925.1000000000001,1431.2999999999997,2004.1499999999992,216,2024-02-04
RN,19,256,32,42,59.900000000000006,127,514,1031.2000000000003,1713.3499999999997,2563.2999999999984,389,2024-02-11
RN,20,301.5,33,51,73,143,601.5,1201.4000000000005,1709.05,2504.1749999999993,767,2024-02-18
RN,21,296.5,36.975,53,79,147.75,645.25,1258.3000000000004,1940.3999999999996,2677.025,948,2024-02-25
RN,22,348,48.975,65,91,175.75,701.25,1375.9000000000012,2106.5499999999984,3074.5999999999967,1204,2024-03-03
RN,23,371.5,44,67.95,102,180,747.25,1419.3000000000004,2322.3999999999996,3124.774999999996,1309,2024-03-10
RN,24,381,46,63,96,183,767.25,1427.2000000000003,2230.3499999999995,3330.4249999999925,1175,2024-03-17
RN,25,403.5,51,70.95,106.9,195,829,1584,2364.45,3461.8749999999955,899,2024-03-24
RN,26,427,49,71,111,211.75,862.25,1735.2000000000003,2539.8499999999995,3569.9999999999945,1024,2024-03-31
RN,27,443.5,54.975,78.95,113,218,913.5,1817.2000000000003,2679.15,4283.299999999998,901,2024-04-07
RN,28,460,60.975,85,121,231.75,959,1926.3000000000018,2902.05,4399.249999999998,795,2024-04-14
RN,29,473.5,60.975,89.95,126,231,956,1848.3000000000004,2766.2999999999997,3918.3249999999816,639,2024-04-21
RN,30,512,61,89,130,246,1002.25,1924.5000000000007,2874.5499999999975,4057.1249999999936,505,2024-04-28
RN,31,497,58,87.95,128,245.75,990,1895.1000000000015,3051.3,4224.849999999995,504,2024-05-05
RN,32,492,58.975,82,126.9,256,999.25,1884.1000000000001,2927.35,4288.075,397,2024-05-12
RN,33,502,63.975,89,139,263,967.75,1825.9000000000012,2762.6999999999994,4135.799999999996,341,2024-05-19
RN,34,485,63.975,87.95,130.9,245.75,988,1941,2866.7999999999984,4295,262,2024-05-26
RN,35,478.5,56,80.95,125.9,238,917.5,1776.9000000000012,2683.5999999999995,3815.399999999998,243,2024-06-02
RN,36,454,64.975,88,123,233,920,1705.800000000001,2471.7,3730.0999999999995,227,2024-06-09
RN,37,436,53,81,118,216,882,1652.5000000000007,2457.0499999999997,3455.5249999999915,224,2024-06-16
RN,38,415,62.95,83,113,212,796.25,1498.3000000000004,2194.199999999997,3427.0749999999994,297,2024-06-23
RN,39,381,49.975,70,104,195,781.5,1461.2000000000003,2384.25,3425.2749999999933,319,2024-06-30
RN,40,358,45,67.95,98,192,696.25,1322.1000000000001,1957.1,3020.8749999999955,269,2024-07-07
RN,41,345.5,48,65,96.9,182,696.25,1202.4000000000005,1926.5499999999995,2723.4249999999975,275,2024-07-14
RN,42,334,42.975,62,92,170,648,1200.1000000000001,1853.1,2522.2749999999987,202,2024-07-21
RN,43,302.5,39,56,79.9,153,594.5,1169.700000000001,1699.5499999999995,2401.1249999999995,228,2024-07-28
RN,44,282,37,54.900000000000006,77,144,548.5,1051,1552.1,2226.674999999991,222,2024-08-04
RN,45,255.5,30,44.900000000000006,68,132.75,501.25,938.1000000000001,1377.4999999999995,1887.2499999999986,189,2024-08-11
RN,46,231,25,38.95,60,115,447.25,848,1201.3499999999997,1740.9999999999945,154,2024-08-18
RN,47,212,26.975,40,59.900000000000006,107,387.25,752.2000000000003,1166.1499999999999,1640.174999999999,141,2024-08-25
RN,48,188,23,35,51,94,372,705.8000000000011,1029.4499999999996,1506,142,2024-09-01
RN,49,178,21.975,32,48,86.75,327.5,628,931.1499999999999,1356.0249999999999,127,2024-09-08
RN,50,153,20,28,44.900000000000006,80.75,298.25,573,818,1340.0249999999999,138,2024-09-15
RN,51,140,19,26,39,73,270.25,503,788.05,1116.2499999999986,122,2024-09-22
RN,52,128.5,18,23,34,65.75,254.25,479,731.6999999999994,961.2499999999986,90,2024-09-29
RO,1,18,2,3,4,9,36,75,119,209.02499999999986,37,2023-10-08
RO,2,21,2,3,5,10,43,86,142.04999999999995,224.17499999999905,73,2023-10-15
RO,3,24,2,4,6,12,48,96,154.19999999999982,240,60,2023-10-22
RO,4,28,3,5,7,14,56,106,183.04999999999995,311.0499999999997,49,2023-10-29
RO,5,33,4,6,9,16,67,131,208,349.09999999999945,47,2023-11-05
RO,6,39,4,7,10,20,77,164,265,417.1249999999993,30,2023-11-12
RO,7,48,6,9,13,24,97,187,305.1999999999998,459.1499999999992,32,2023-11-19
RO,8,55,8,10.950000000000003,15,28,109,221.20000000000027,361.0999999999999,685.0249999999999,37,2023-11-26
RO,9,64,8,11,17,33,125,270.10000000000014,395.04999999999995,581.2999999999984,35,2023-12-03
RO,10,72,9,13,19,37,139,277.6000000000008,489.04999999999995,762.549999999997,30,2023-12-10
RO,11,83,10,14,21.900000000000006,41,157.25,319.2000000000003,477.7499999999993,809.1999999999989,10,2023-12-17
RO,12,92,11,17,25,45.75,185,379,574.1499999999999,865.2999999999984,22,2023-12-24
RO,13,104,13,19,29,53,217,423.2000000000003,713.05,1216.1499999999937,89,2023-12-31
RO,14,118,15,22,31,59,228,480.10000000000014,799.3499999999997,1414.1249999999993,99,2024-01-07
RO,15,135,18,25,37,65,260,540,825,1338.1249999999939,154,2024-01-14
RO,16,143,17.975,25.950000000000003,39,74.75,279,571.2000000000003,925.8499999999992,1520.1499999999992,182,2024-01-21
RO,17,148.5,19,26,40,77,300.25,601.1000000000001,988,1505.0249999999999,183,2024-01-28
RO,18,156,20,28,42.900000000000006,78,309.25,629,1062.2499999999989,1692.9749999999838,232,2024-02-04
RO,19,156,20,28,43,79,303.25,606.1000000000001,1006.2999999999997,1812.2249999999988,289,2024-02-11
RO,20,146,20,27,42,73,300.25,614.4000000000005,981.6499999999994,1613.2749999999985,552,2024-02-18
RO,21,144,20,27.950000000000003,41,73.75,285,569,1001,1796.049999999978,540,2024-02-25
RO,22,140,16,23,36,70,277,539.1000000000001,852.4499999999996,1439.5249999999971,604,2024-03-03
RO,23,129,18,24,36,66,267.25,514.1000000000001,831.3499999999997,1299.649999999991,459,2024-03-10
RO,24,123,16,22,32,61,237,503,817.2499999999998,1381.749999999996,353,2024-03-17
RO,25,110,14,21,30.900000000000006,54.75,220,452.3000000000004,749.6499999999994,1102.2999999999984,157,2024-03-24
