uf,week,pred,lower_95,lower_90,lower_80,lower_50,upper_50,upper_80,upper_90,upper_95,cases,date
PE,29,740,138,178.95000000000002,249,424,1372.25,2525,4113.949999999999,6650.699999999969,214,2023-04-23
PE,30,793,160.95,203.95,273,458.75,1409.25,2601.4000000000005,3808.2999999999993,6293.974999999984,219,2023-04-30
PE,31,818,153.95,206,291,464,1461.25,2876.500000000001,4753.65,8388.724999999997,216,2023-05-07
PE,32,832,148.975,203.9,278,474.75,1454.25,2836.1000000000004,4711.649999999999,7347.724999999991,188,2023-05-14
PE,33,838,145,186,278.9,463.5,1524,2861,4432.249999999999,7419.624999999996,166,2023-05-21
PE,34,835.5,144.95,191.85000000000002,274.9,454,1508,2762.000000000001,4610.749999999999,6460.924999999995,152,2023-05-28
PE,35,786.5,141.97500000000002,200,272,440.75,1445.25,2525.9000000000024,4286.299999999999,6982.124999999983,119,2023-06-04
PE,36,772,129.975,181.95,251,423.5,1429.25,2792.600000000001,4262.549999999999,6343.799999999919,182,2023-06-11
PE,37,692,131,170.95000000000002,246,398.75,1293,2595,3892.699999999999,6547.249999999998,149,2023-06-18
PE,38,676,120.975,165.95,223,378,1298.25,2390.1000000000004,3791.45,5889.674999999985,162,2023-06-25
PE,39,645.5,114,153.9,209.9,350.75,1204,2262,3466.1499999999974,5838.399999999998,148,2023-07-02
PE,40,589,94.97500000000001,125,184.9,332.75,1103.5,2086.300000000002,3286.699999999998,5761.3499999999985,186,2023-07-09
PE,41,575.5,94.95000000000002,126,181,314,1086.25,2002.400000000002,3399,5422.899999999984,168,2023-07-16
PE,42,501.5,88.975,119,159.9,277.75,990.25,1956.7000000000023,3197.0499999999993,4344.6749999999965,128,2023-07-23
PE,43,489,78,107.95,155,254,906.25,1706.2000000000016,2790.05,4596.099999999994,200,2023-07-30
PE,44,462,85.975,110.95,148.9,240.75,867.25,1685.3000000000004,2428.249999999997,4241.274999999999,161,2023-08-06
PE,45,443,73.975,102.95,140,235,823.75,1531.800000000001,2249.3999999999987,3424.924999999984,167,2023-08-13
PE,46,421,64.95,95,134,237.75,835,1536.1000000000001,2266.5999999999995,3545.62499999998,159,2023-08-20
PE,47,386,60,83.95,119,211,768.25,1502.2000000000016,2416.999999999999,3654.1999999999935,123,2023-08-27
PE,48,370,60.975,82,112,204,728.5,1419.2000000000003,2196.999999999999,3741.9999999999945,129,2023-09-03
PE,49,350.5,56,78,108.9,192.75,698,1376.1000000000001,2345.6999999999985,3850.0749999999944,136,2023-09-10
PE,50,349,57,76,109,184,668.25,1248.3000000000004,1877.1,2997.449999999986,129,2023-09-17
PE,51,335.5,55,75,103,176,656.25,1271.800000000001,1937.999999999999,2945.1499999999937,136,2023-09-24
PE,52,314,58,77,103,171,631,1299.1000000000001,2082.7499999999973,3218.6249999999964,143,2023-10-01
PI,1,21,3,5,7,12,37,67,100,151.0749999999996,19,2022-10-09
PI,2,19,3,4,6,11,35,58,83.04999999999995,116.02499999999986,17,2022-10-16
PI,3,18,3,4,6,10,32,58,84,120,13,2022-10-23
PI,4,18,2,4,5,10,32,59.100000000000136,84,114.02499999999986,15,2022-10-30
PI,5,18,3,4,6,10,32,58,83.04999999999995,121.12499999999932,21,2022-11-06
PI,6,18,2,4,6,10,36,60,85,120,24,2022-11-13
PI,7,19,3,4,6,10.75,34,62.100000000000136,89.04999999999995,136,28,2022-11-20
PI,8,19,2,4,6,10.75,37,66,103.04999999999995,148,11,2022-11-27
PI,9,21,3,4,6,11,39,70.10000000000014,105.04999999999995,151.0749999999996,4,2022-12-04
PI,10,23,3,4,6.900000000000006,12,42,76,107,153.17499999999905,1,2022-12-11
PI,11,25,4,5,7,13,46,77,118,179,4,2022-12-18
PI,12,28,5,6,8,15,52,91,127,180.12499999999932,15,2022-12-25
PI,13,32,5,7,11,18,58,101.10000000000014,144.0999999999999,227.02499999999986,58,2023-01-01
PI,14,40.5,7,10,13,22,70,125.10000000000014,177,253.0749999999996,57,2023-01-08
PI,15,46,9,12,16,27,81,141,197.04999999999995,284.17499999999905,77,2023-01-15
PI,16,55,11,14,20.900000000000006,33,98,170.10000000000014,258.04999999999995,363.0499999999997,112,2023-01-22
PI,17,65,14,18,24,39,112,200.10000000000014,280.04999999999995,392.17499999999905,123,2023-01-29
PI,18,79,17,22,29,46,132,227.10000000000014,339,464.09999999999945,161,2023-02-05
PI,19,90,20,26,34,54,150,261.10000000000014,372.0999999999999,506.0499999999997,158,2023-02-12
PI,20,99,21,28.950000000000003,38,61.75,171,300.10000000000014,450,598.0999999999995,201,2023-02-19
PI,21,117,27,35,44,70,199,340.10000000000014,478.39999999999964,681,274,2023-02-26
PI,22,135,31,38,52,83,216,377.10000000000014,528,779.174999999999,298,2023-03-05
PI,23,157,35.975,47,60,93,258,436,637.3499999999997,937.2499999999986,340,2023-03-12
PI,24,181,41.975,51,67,110,301.25,505.10000000000014,708.0999999999999,1002.1249999999993,368,2023-03-19
PI,25,206,50,62,82,124,352,585,833.0999999999999,1135.2499999999986,435,2023-03-26
PI,26,231,55,73,94,141,388,662.2000000000003,883.0999999999999,1317.2999999999984,363,2023-04-02
PI,27,254,67,82,104.9,161,422.25,727.1000000000001,977.05,1339.2499999999986,375,2023-04-09
PI,28,277.5,67.975,83,111,169.75,470,752.4000000000005,1069.3499999999997,1403.1499999999992,397,2023-04-16
PI,29,291,70,93,117,181.75,480.25,801.1000000000001,1121.05,1706.0249999999999,376,2023-04-23
PI,30,305,76.94999999999999,94,125,194,497,853.3000000000004,1189.2499999999998,1761.4999999999973,357,2023-04-30
PI,31,308,70,99,132,196,501.25,820.5000000000007,1182.4499999999996,1703.1999999999935,352,2023-05-07
PI,32,295,73,91,117.9,184,483,797.1000000000015,1111.2999999999997,1574.1249999999993,361,2023-05-14
PI,33,277,71.975,88,112,175,459.25,757,1077.05,1607.0249999999999,282,2023-05-21
PI,34,264.5,65,80,105,163,432.25,713.1000000000001,950,1509.174999999999,257,2023-05-28
PI,35,231,60,74,95,142,380,618.1000000000001,911.4499999999996,1286.8499999999954,217,2023-06-04
PI,36,213.5,51,66.95,84,133,357.25,586.1000000000001,812.6499999999994,1229.2749999999985,214,2023-06-11
PI,37,189,48,61,76.9,116,308.25,503.40000000000055,707.05,1036.549999999997,204,2023-06-18
PI,38,168,40,51,66,104,280,471.10000000000014,622.0999999999999,855.0999999999995,141,2023-06-25
PI,39,149,36,46,61,91.75,242,404.3000000000004,599.05,841.0499999999997,110,2023-07-02
PI,40,135,35,43,54,83,220.25,377.2000000000003,531.1499999999999,788,140,2023-07-09
PI,41,120,28,39,49,74,198,321.10000000000014,498,721.1999999999989,73,2023-07-16
PI,42,112,26,32,44,67,187,301,415.04999999999995,581.0749999999996,73,2023-07-23
PI,43,104,23,30,39,62,167.25,286.2000000000003,413.14999999999986,587.2249999999988,75,2023-07-30
PI,44,92,21,27,36,55,158,268,374,550.1499999999992,58,2023-08-06
PI,45,78,18,22,30,47,132,237,345.04999999999995,505.17499999999905,49,2023-08-13
PI,46,67,15,19,25.900000000000006,41,114.25,191,285.1999999999998,408.1249999999993,46,2023-08-20
PI,47,57,12.975000000000001,16,22,35,96,165,249,368.09999999999945,46,2023-08-27
PI,48,48,10,13,17,28,83,145,211.04999999999995,318.02499999999986,33,2023-09-03
PI,49,39,8,11,15,25,68,125.10000000000014,187.0999999999999,267.02499999999986,40,2023-09-10
PI,50,33,6,8,12,20,58,100,142,233.0749999999996,33,2023-09-17
PI,51,29,5,7,10,17,47.25,87,121.09999999999991,189.02499999999986,16,2023-09-24
PI,52,24,4,6,8,14,41,73,114.04999999999995,168.04999999999973,26,2023-10-01
PR,1,143,16,24,35,68,326.5,719.1000000000001,1365.5999999999995,2620.6749999999965,266,2022-10-09
PR,2,165,19.975,26,40,77.75,373.25,829.4000000000005,1519.1499999999999,2908.549999999997,366,2022-10-16
PR,3,184,18,29,42,85,429.25,870.1000000000001,1525.2999999999988,2972.4999999999973,422,2022-10-23
PR,4,211.5,23,33,52,96,470,1053.1000000000001,1908.999999999999,3302.974999999995,439,2022-10-30
PR,5,238,28,39,52,106,530.25,1246.3000000000004,2289.0499999999993,4232.79999999999,563,2022-11-06
PR,6,260.5,25,37,55,115,552.25,1359.2000000000003,2263.5999999999995,3885.099999999994,680,2022-11-13
PR,7,281,29,41.95,64,130,647,1488.3000000000018,2603.5,4487.074999999989,777,2022-11-20
PR,8,321,38.975,51.95,74,154.75,724.5,1684,2871.3999999999996,4616.824999999973,791,2022-11-27
PR,9,339,39.95,57,83,166,805.75,1854.6000000000008,3047.35,4419.699999999985,933,2022-12-04
PR,10,382,41.975,56,92,179,833,1909.3000000000018,3412.2,5641.674999999975,1096,2022-12-11
PR,11,410,52.975,73.95,107,205.75,898.75,2037.2000000000016,3540.0499999999965,6512.824999999984,939,2022-12-18
PR,12,487.5,55.975,77.95,118.9,222,1019.25,2184.2000000000003,3759.8499999999967,6229.224999999988,553,2022-12-25
PR,13,541,65.975,93,142,262.75,1259.25,2915.0000000000014,5036.05,9057.424999999992,440,2023-01-01
PR,14,677.5,78,116,177,328,1498.75,3549.1,5964.0499999999975,10622.149999999987,457,2023-01-08
PR,15,780,90.97500000000001,126,198.8,383,1693.5,4146.1,6992.2999999999965,10638.724999999975,574,2023-01-15
PR,16,958,102.95000000000002,159.95,246.8,456.5,2115.5,4589.800000000003,8890.099999999999,14420.649999999974,742,2023-01-22
PR,17,1094.5,139,187,278.9,538.75,2539.5,6380.200000000006,12058.099999999997,19132.324999999993,1050,2023-01-29
PR,18,1313,159.95,222,332,656,2811.5,6596.700000000001,12831.84999999999,21522.674999999974,1588,2023-02-05
PR,19,1542,165,252,400.9,764.75,3396.25,7811.300000000005,14316.149999999994,25806.67499999998,2332,2023-02-12
PR,20,1807.5,202,286.90000000000003,451.8,837,4019.25,9384.7,14878.3,23531.174999999992,2645,2023-02-19
PR,21,1977.5,214.97500000000002,323.75,470.90000000000003,947.5,4415.75,10149.300000000001,17698.350000000002,28091.974999999962,4357,2023-02-26
PR,22,2246.5,280.95000000000005,371.95,552,1067.75,5052,10654.300000000008,18556.24999999996,37697.54999999994,6350,2023-03-05
PR,23,2379.5,294,392.95,586,1167.75,5017.75,10996.90000000001,20547.099999999995,36005.54999999955,8200,2023-03-12
PR,24,2543,302.97499999999997,412,608.8,1191.5,5512.75,12606.50000000002,21384.649999999998,34407.625,12578,2023-03-19
PR,25,2624,256.9,420.75,642.8000000000001,1283.75,5757,12799.400000000009,22757.799999999992,39518.82499999988,15598,2023-03-26
PR,26,2754.5,317.95000000000005,461.95000000000005,676.8,1314.25,6046.75,13687.000000000005,22918.35,35603.94999999998,16812,2023-04-02
PR,27,2667,335.9,452,643.8,1254.5,5707,12209.100000000004,22029.84999999999,38685.77499999994,20908,2023-04-09
PR,28,2497.5,304.875,425.95,609,1145.75,5245.25,12720.500000000002,22838.549999999996,38863.0249999999,19158,2023-04-16
PR,29,2314,275.9,372.7,562.9000000000001,1057.75,5020.25,11661.100000000006,18874.3,32165.099999999995,15635,2023-04-23
PR,30,1946.5,232.975,340.9,501.6,919.75,4492.5,9813.900000000001,16632.05,29883.049999999897,16117,2023-04-30
PR,31,1714,202.875,282.95000000000005,420.7,779,3606.5,8323.200000000004,14714.599999999999,24590.799999999766,15109,2023-05-07
PR,32,1345.5,151,238.95000000000002,352,615,3124.5,7523.300000000003,13479.449999999995,19928.64999999999,11907,2023-05-14
PR,33,1054.5,127.95,180.95,254.8,474,2301.25,5177.3,9561.8,14149.44999999997,7831,2023-05-21
PR,34,820,101,145.95,206,388,1768.25,4320.4000000000005,6811.2499999999945,10313.399999999885,5781,2023-05-28
PR,35,624,74.97500000000001,104,156,298,1400.5,3171.0000000000014,5365.999999999999,8535.074999999988,4243,2023-06-04
PR,36,465.5,54,78.95,118,221,1067,2316.800000000001,3562.3999999999996,6080.274999999982,2870,2023-06-11
PR,37,348.5,42.975,61,93,173,799.25,1790.9000000000012,3212.899999999999,5615.099999999978,1759,2023-06-18
PR,38,290,32,48,70,136,633.25,1481.4000000000005,2596.45,4226.3499999999985,1499,2023-06-25
PR,39,233.5,27,38,55,112,498.25,1114.5000000000007,1830.6999999999994,3029.424999999992,1220,2023-07-02
PR,40,175,19.975,29,42,82,406.25,816.0000000000014,1371.1,2301.5999999999967,878,2023-07-09
PR,41,140.5,17,25,35,69,310,682.3000000000004,1161.049999999999,1955.2499999999986,643,2023-07-16
PR,42,123,14,20,29,59,263.25,588.1000000000001,1117.2499999999998,1915.1499999999992,579,2023-07-23
PR,43,109,13,18,26,50,234,543.5000000000007,945.1499999999999,1494.0749999999996,555,2023-07-30
PR,44,101,12,16,24,46,224,505.2000000000003,807.4499999999996,1566.349999999998,508,2023-08-06
PR,45,94,11,15,23,43,208.25,476.2000000000003,896.6999999999994,1499.899999999995,489,2023-08-13
PR,46,91,10,14,22,43,206,467.10000000000014,823,1352.174999999999,488,2023-08-20
PR,47,92.5,9,14,21.900000000000006,43,209.5,463,790.0999999999999,1464.7499999999905,378,2023-08-27
PR,48,93,11,15,22.900000000000006,44,221,489.10000000000014,891.0999999999999,1555.3499999999872,354,2023-09-03
PR,49,103,10,16,24,49,236,553.1000000000001,1018.0999999999999,1698.3999999999978,459,2023-09-10
PR,50,109.5,11.975000000000001,17,26,51,249,565,1029.1499999999999,1643.2249999999988,488,2023-09-17
PR,51,118,12,18,28,55,265,662.1000000000001,1051.1,1851.9499999999948,503,2023-09-24
PR,52,129,14.975000000000001,21,31,64,288,646.1000000000015,1206.1,2118.349999999998,557,2023-10-01
RJ,1,57,3,5,10,23,136.25,299.10000000000014,467.0999999999999,735.2749999999985,106,2022-10-09
RJ,2,64,3,6,10,26,139,332.10000000000014,552.05,841.0249999999999,106,2022-10-16
RJ,3,63.5,3,6,11,27,161,373,630,966.4499999999975,104,2022-10-23
RJ,4,74,4,7,13,30,171,398.10000000000014,641.05,955.8999999999951,87,2022-10-30
RJ,5,83,4,7,12,32,209,435.5000000000007,687.0999999999999,1165.0499999999997,92,2022-11-06
RJ,6,96,5,9,17,39,212.25,463.10000000000014,784.8999999999992,1255.6999999999962,77,2022-11-13
RJ,7,103,5,9,18,42,237.25,518,912.05,1361.0499999999997,58,2022-11-20
RJ,8,117.5,6,11,19,46,267,615.1000000000001,1005.3499999999997,1617.349999999998,50,2022-11-27
RJ,9,122,5,11,20,53,290,703.2000000000003,1151.05,1656.6999999999907,50,2022-12-04
RJ,10,140,6,11,24,57.75,329,747,1218.5999999999995,2179.449999999997,63,2022-12-11
RJ,11,148.5,9,14,24,60,345,764,1217.1499999999999,2110.0249999999996,50,2022-12-18
RJ,12,168,7.975000000000001,15,26,64,382,835.7000000000023,1455.4499999999996,2142.8499999999904,109,2022-12-25
RJ,13,184,9,16.950000000000003,30,73,427.25,979.1000000000001,1573.4999999999995,2560.6249999999964,259,2023-01-01
RJ,14,208,11,19,33.900000000000006,85,487,1105.1000000000001,1747.05,2726.549999999992,288,2023-01-08
RJ,15,223,10,19,36,91,503.5,1181.0000000000027,1950.05,3019.9249999999947,373,2023-01-15
RJ,16,233,12,21,41,101.75,557.25,1269.3000000000004,2037.1,3070.4499999999925,464,2023-01-22
RJ,17,256,15,25,41.900000000000006,101,616.25,1313.6000000000008,2112.2,3410.1999999999825,593,2023-01-29
RJ,18,259.5,14,23.950000000000003,45.900000000000006,108.75,603.25,1440,2357.0499999999993,3601,888,2023-02-05
RJ,19,279,14,26.950000000000003,48,117,656,1388.3000000000004,2232.0499999999993,3431.0249999999996,650,2023-02-12
RJ,20,297,16,27,51,122.75,692.75,1552.8000000000038,2554.3499999999995,3785.1249999999936,855,2023-02-19
RJ,21,317,17,30,57,133.75,742.75,1573.0000000000014,2681.0499999999993,4526.4249999999975,1203,2023-02-26
RJ,22,350.5,20.975,30,58.900000000000006,140.75,798,1754.3000000000045,2850.899999999999,4921.8499999999785,1254,2023-03-05
RJ,23,383.5,22.975,36.95,65.9,164.75,893.25,1957.5000000000034,3316.999999999998,5147.574999999997,1516,2023-03-12
RJ,24,413.5,22,43,73,174,974,2093.500000000001,3759.1000000000004,5969.949999999995,1983,2023-03-19
RJ,25,410,21.975,37,71.9,166,1029.25,2328,3740.5999999999995,5851.574999999997,1926,2023-03-26
RJ,26,456,26,45.95,75,185,1089.75,2371.500000000001,4114.449999999999,6312.374999999998,1792,2023-04-02
RJ,27,462,20.975,44,80,187,1143.25,2643.8000000000025,4528.5,6833.549999999992,2136,2023-04-09
RJ,28,500,23.975,43.95,79.9,204,1131,2598.1000000000013,4505.25,6116.724999999996,1743,2023-04-16
RJ,29,498,24,41,77.9,200.75,1132,2441.5000000000005,4043.7999999999993,6565.849999999968,1782,2023-04-23
RJ,30,466.5,28,44,83.9,188,1136.75,2568.600000000001,4403.549999999999,6850.84999999999,1985,2023-04-30
RJ,31,468,25,41.95,82,195,1071.5,2333.3,3852.25,6421.574999999975,1991,2023-05-07
RJ,32,425,22,40,69,178.75,1032,2154.2000000000003,3684.2,5757.074999999988,1834,2023-05-14
RJ,33,368.5,22,35,63,153,841.5,1942.9000000000012,3187.3499999999976,4959.199999999972,1495,2023-05-21
RJ,34,327.5,19,31,55.900000000000006,136,784.25,1696.0000000000014,2536.449999999999,4256.299999999998,1368,2023-05-28
RJ,35,272.5,14,27,47,114,665.5,1480.0000000000014,2584.3499999999995,3849.6999999999907,1397,2023-06-04
RJ,36,235,12,21,37,91,547.75,1185,1927.1499999999999,2903.1249999999936,1401,2023-06-11
RJ,37,191.5,12,18,32,77,460,1003.2000000000003,1806.5499999999995,2495.3249999999925,1286,2023-06-18
RJ,38,166.5,8,14,27.900000000000006,64,368.25,854.1000000000001,1283.05,1951.0999999999995,929,2023-06-25
RJ,39,135,7,12.950000000000003,23,51,313,690,1122.1499999999999,1846.6749999999963,791,2023-07-02
RJ,40,110,5,9,18,44,257.25,577.3000000000004,995.1999999999998,1553.2499999999986,673,2023-07-09
RJ,41,91,4,8,15,38,213,462.10000000000014,812.2499999999998,1224.3249999999982,583,2023-07-16
RJ,42,81,4,8,13,33,191.25,445,665.05,1124,478,2023-07-23
RJ,43,70,3,6,11,29,160.25,392.40000000000055,659.3499999999997,1011.2999999999984,536,2023-07-30
RJ,44,62,3,6,10,25,143,333.10000000000014,590.0999999999999,887.1249999999993,464,2023-08-06
RJ,45,57.5,2,5,9,24,132,289.3000000000004,521.1999999999998,781.1999999999989,420,2023-08-13
RJ,46,49,2,4,8,21,116,262,422.2499999999998,768.2999999999984,387,2023-08-20
RJ,47,49,2,4,7,20,116,250.20000000000027,403.0999999999999,629.0249999999999,332,2023-08-27
RJ,48,48,2,4,7,19,112,232.10000000000014,382.0999999999999,554.0249999999999,308,2023-09-03
RJ,49,46,2,4,7,18.75,106,245.10000000000014,393.04999999999995,682.0499999999997,418,2023-09-10
RJ,50,44,2,4,7,20,108,236.50000000000068,422.0999999999999,640.0999999999995,443,2023-09-17
RJ,51,48,2,4,7,19,116.25,250,398.7499999999993,640.3249999999982,386,2023-09-24
RJ,52,52,2,5,9,21,122.25,281.10000000000014,468.0999999999999,638.0249999999999,391,2023-10-01
RN,1,120,15,21,31,60.75,238,451.10000000000014,737.6499999999994,1190.2499999999932,162,2022-10-09
RN,2,108.5,13,19,29,56,212.25,431.2000000000003,636.1999999999998,946.374999999998,155,2022-10-16
RN,3,103,12,18,27,51,206,406.10000000000014,595.1499999999999,912.7499999999959,158,2022-10-23
RN,4,92,10,16,23,45,178,390,599.5999999999995,878.0499999999997,107,2022-10-30
RN,5,92,9,14,22,44.75,187,380,573,819.0249999999999,45,2022-11-06
RN,6,90,9,14,22,43,187,369.10000000000014,555.05,816.174999999999,36,2022-11-13
RN,7,84.5,9,13,21,44,170,362.10000000000014,591.05,867.1249999999993,44,2022-11-20
RN,8,85,8,13,21,41,179,350.10000000000014,540.2999999999997,887.0499999999997,24,2022-11-27
RN,9,85,9,12,20,39,175,356.10000000000014,544.1499999999999,847.2249999999988,20,2022-12-04
RN,10,85,8,13,21,42,186,347.3000000000004,568.1499999999999,878.1249999999993,18,2022-12-11
RN,11,86,9,13,20,42,179,356,567.0999999999999,774.1999999999989,5,2022-12-18
RN,12,91,10,15,23,45,198,390.10000000000014,647.2999999999997,966.8999999999951,32,2022-12-25
RN,13,106,10,16,24,50,224,477.3000000000004,736.8499999999992,1123.0749999999996,117,2023-01-01
RN,14,117,12,18,29,55.75,256,540.6000000000008,820.2999999999997,1292.199999999999,106,2023-01-08
RN,15,142,12,21,33,67,303.5,623,1003.099999999999,1461.574999999986,118,2023-01-15
RN,16,179,17,25,41,83,357.25,763.3000000000004,1207.1999999999998,1761.4999999999918,119,2023-01-22
RN,17,204,21,31,49,95,428,967.2000000000003,1460.2499999999998,2303.1499999999937,150,2023-01-29
RN,18,242,20,36,57,113,511.25,1100.2000000000003,1746.4999999999995,2488.549999999991,107,2023-02-05
RN,19,286,28.975,45.95,69,140,598.5,1268.4000000000005,2161.3999999999996,3166.0999999999995,102,2023-02-12
RN,20,335,33.975,50.95,79,154,686.25,1341.4000000000005,2403.5,3543.474999999992,138,2023-02-19
RN,21,389.5,42,61,87.9,179,758.25,1495.0000000000027,2536.549999999999,3831.0249999999673,161,2023-02-26
RN,22,383.5,41.95,61,100,188.75,793.25,1610.4000000000005,2425.3999999999996,4280.075,161,2023-03-05
RN,23,405.5,45.975,66.95,104,197,816.25,1635.5000000000007,2587.1000000000004,4228.574999999986,127,2023-03-12
RN,24,421,44.975,68,109.9,213,864.25,1729.3000000000018,2639,4316.074999999993,211,2023-03-19
RN,25,443,44,72,109,209,909.5,1846.1000000000001,2843.05,4569.324999999999,289,2023-03-26
RN,26,450,46.975,77.95,113,218,926,1821.500000000002,2703.299999999999,4219.074999999999,396,2023-04-02
RN,27,470,47,75.95,126,243.75,948,1872.5000000000007,3070.2999999999997,5476.025,489,2023-04-09
RN,28,495,55.975,82,122.9,250.75,1065,2159.2000000000003,3520.1499999999996,5160.549999999991,464,2023-04-16
RN,29,535,59.975,89.95,139.9,267.75,1072.75,2245.4000000000005,3403.7499999999995,5258.274999999999,324,2023-04-23
RN,30,570,63,89.95,139,270,1165.25,2362.9000000000015,3927.5999999999995,5725.749999999996,323,2023-04-30
RN,31,556.5,63.95,94,144.9,274,1128,2494.600000000001,3832.199999999997,5814.2249999999985,233,2023-05-07
RN,32,590,66,89.95,142,288.75,1151.75,2211.1000000000004,3779.949999999996,5570.024999999989,229,2023-05-14
RN,33,584.5,67.975,101,148,284,1197,2425.100000000003,3865.7999999999993,5801.749999999996,216,2023-05-21
RN,34,574.5,64,101,149.9,291,1130.75,2241.600000000001,3738.2999999999997,6156.524999999997,171,2023-05-28
RN,35,565.5,62,86,134,264,1164.25,2117.1000000000013,3296.299999999998,4704.849999999995,108,2023-06-04
RN,36,523.5,55.975,85,136,262.75,1025.25,2094.800000000001,3291.7499999999995,4825.79999999999,142,2023-06-11
RN,37,472,58.95,87.95,125,232,989.25,2016.4000000000005,3037.2,4662.024999999979,151,2023-06-18
RN,38,433.5,53,76.95,113.9,215,858,1722.8000000000025,2800.5499999999993,4166.849999999995,122,2023-06-25
RN,39,392,44.975,65,99,200,793.25,1485,2337.0499999999997,3254.6249999999964,96,2023-07-02
RN,40,366.5,44.975,65.95,97,190,732,1367.3000000000004,2266.5999999999995,3582.149999999999,122,2023-07-09
RN,41,349.5,41.975,67.95,93.9,185,697.5,1358.2000000000003,2050.749999999999,2944.1499999999933,100,2023-07-16
RN,42,323,36,57,86.9,165,612.75,1180.3000000000004,1777.6499999999994,2893.05,92,2023-07-23
RN,43,291,37,59,83,153.75,596.25,1159.3000000000004,1656.1499999999999,2248.299999999993,109,2023-07-30
RN,44,274,35.975,53,73,136,557.75,1105.0000000000014,1710.5999999999995,2392.274999999988,95,2023-08-06
RN,45,252,33,47,68,127.75,493.25,1005.1000000000001,1492.6499999999994,2279.7999999999956,65,2023-08-13
RN,46,227,24.975,38,59,112,452,909.3000000000018,1384.1499999999999,2198.349999999998,83,2023-08-20
RN,47,210,24,35,51,105.75,404.25,815.1000000000001,1205.2499999999998,1776.5999999999967,73,2023-08-27
RN,48,185,24,33,54,95,360,727.9000000000012,1123.7999999999993,1798.199999999988,72,2023-09-03
RN,49,171,19.975,28.950000000000003,45,86,340.5,658.2000000000003,1043.4999999999995,1572.924999999995,74,2023-09-10
RN,50,159,18,26,38.900000000000006,77.75,317.25,622.1000000000001,937.1999999999998,1398.749999999996,107,2023-09-17
RN,51,144,16,25,39,75,298,571.2000000000003,854.05,1319.0999999999995,107,2023-09-24
RN,52,132,16,23,34,68,253,532.1000000000001,858,1243.2749999999985,98,2023-10-01
RO,1,13,1,2,3,6,25,47,70.09999999999991,108,99,2022-10-09
RO,2,14,1,2,3,7,26,50.100000000000136,78.04999999999995,125.02499999999986,114,2022-10-16
RO,3,16,1.9750000000000014,2,4,8,31,57,88.14999999999986,136.02499999999986,104,2022-10-23
RO,4,20,2,3,5,11,36,72.10000000000014,113,169,151,2022-10-30
RO,5,24,3,4,6,13,46,83,118,182.04999999999973,152,2022-11-06
RO,6,29.5,3,5,8,16,54,104,158,259.02499999999986,202,2022-11-13
RO,7,35,5,7,10,19,66,119.10000000000014,187,295.02499999999986,278,2022-11-20
RO,8,43,5,8,12,23,80.25,149,221,328.02499999999986,299,2022-11-27
RO,9,48,6,9,14,26,87,165.10000000000014,261.0999999999999,397,205,2022-12-04
RO,10,54,6,10,15,29,98,191,288.14999999999986,418.17499999999905,247,2022-12-11
RO,11,61,7,11,17,32,116,214.10000000000014,343.04999999999995,444.29999999999836,176,2022-12-18
RO,12,66.5,8,12,20,37,124,228,348.04999999999995,562.3249999999982,302,2022-12-25
RO,13,76,11,15,22,42,141,263.10000000000014,428.14999999999986,616,810,2023-01-01
RO,14,84,11.975000000000001,16,23,44,158,301.2000000000003,466.14999999999986,717.1499999999992,864,2023-01-08
RO,15,94,12,18,27,48,177,330.10000000000014,513.0999999999999,829.2749999999985,836,2023-01-15
RO,16,102,12.975000000000001,19,29,56,189,361.10000000000014,573.1999999999998,941.4249999999977,806,2023-01-22
RO,17,107,15,22,33,57,205,420.3000000000004,620,865.1999999999989,686,2023-01-29
RO,18,115.5,16,22.950000000000003,34,62.75,216,413.2000000000003,603.4499999999996,921.8749999999952,777,2023-02-05
RO,19,112,14.975000000000001,21,34,63,223,418,637.0999999999999,1094.4249999999977,604,2023-02-12
RO,20,108,16,21,31,59,208.25,410.3000000000004,671,1147.3249999999982,590,2023-02-19
RO,21,112,16,22,33,61,212.25,411,681.4499999999996,1018.0249999999999,652,2023-02-26
RO,22,106,14,21,31,55,204,376,595.0999999999999,895.1249999999993,716,2023-03-05
RO,23,102,14,19,29,55,190,370.2000000000003,666.3499999999997,935.1249999999993,491,2023-03-12
RO,24,95,12,17.950000000000003,27.900000000000006,51,173.25,334,527.2999999999997,812.6999999999962,398,2023-03-19
RO,25,90,12,18,26,47,169,331,517.5499999999995,778.0499999999997,373,2023-03-26
RO,26,86,10,15,23,45,157,297.10000000000014,470.14999999999986,701.0249999999999,263,2023-04-02
RO,27,80,11,16,23,42,148,276.10000000000014,431.1999999999998,641.0999999999995,300,2023-04-09
RO,28,72,8,12.950000000000003,21,38,139,265,417.04999999999995,540.0999999999995,241,2023-04-16
RO,29,67,8,12,19,36,128,257,400,532.0999999999995,159,2023-04-23
RO,30,65,9,12,17,34,119,224,345.14999999999986,506,192,2023-04-30
RO,31,55,8,11,16,30,108,210.3000000000004,329.0999999999999,460.02499999999986,138,2023-05-07
RO,32,51,6,10,14,28,102,193.10000000000014,295.04999999999995,441,119,2023-05-14
RO,33,48,6,9,13,25,93,175,288.49999999999955,424.1249999999993,97,2023-05-21
